row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,payment_mode
5376,CA-2020-134152,27-05-2020,31-05-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,125.16,6,9.816,Cards
6438,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,342.376,3,22.6782,Online
6437,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,515.15,5,28.629,COD
9457,CA-2020-151855,27-05-2020,03-06-2020,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,103.192,3,0.3399,COD
9458,CA-2020-151855,27-05-2020,03-06-2020,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",115.06,5,-10.05,Cards
5377,CA-2020-134152,27-05-2020,31-05-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,136.44,3,7.86,COD
6436,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",138.0,4,14.7,Online
3943,CA-2020-160458,27-05-2020,29-05-2020,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,146.92,5,9.072,Cards
3082,US-2020-132297,27-05-2020,02-06-2020,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,165.34,2,28.0032,Cards
9133,CA-2020-100055,28-05-2020,01-06-2020,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,137.13,3,36.2877,COD
8786,CA-2020-145765,28-05-2020,02-06-2020,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,219.96,5,19.596,Cards
86,CA-2020-140088,28-05-2020,30-05-2020,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,323.96,2,33.2156,Online
9295,CA-2020-161340,28-05-2020,01-06-2020,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),101.872,3,5.0286,Cards
8458,US-2020-118556,28-05-2020,02-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,94.564,3,-6.237,COD
8787,CA-2020-145765,28-05-2020,02-06-2020,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,130.552,3,5.4432,Online
9132,CA-2020-100055,28-05-2020,01-06-2020,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,123.46,2,9.8856,Online
2434,US-2020-112613,28-05-2020,01-06-2020,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Houston,Texas,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,128.368,4,4.0776,Online
6249,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,113.24,3,2.6208,COD
6251,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",120.98,1,3.99,Online
3717,CA-2020-144568,29-05-2020,02-06-2020,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,122.55,5,1.1775,COD
371,CA-2020-104745,29-05-2020,04-06-2020,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,125.92,5,9.396,COD
6248,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,130.41,1,19.9686,COD
372,CA-2020-104745,29-05-2020,04-06-2020,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,132.424,3,4.6746,Online
7412,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-PH-10001619,Technology,Phones,LG G3,180.792,1,17.6391,COD
9513,CA-2020-142461,30-05-2020,03-06-2020,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",221.6664,1,-6.0196,COD
6402,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",276.96,2,33.8744,COD
6403,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,81.89,1,1.8672,COD
8811,CA-2020-120614,30-05-2020,04-06-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",106.52,4,18.0096,COD
7414,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,123.592,1,-0.3398,COD
7413,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,144.36,2,-3.094,COD
9950,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,118.97,3,15.9543,Online
2288,US-2020-112928,01-06-2020,05-06-2020,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",105.48,5,1.311,COD
4838,CA-2020-106831,01-06-2020,03-06-2020,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",108.798,2,-2.6586,COD
4839,CA-2020-106831,01-06-2020,03-06-2020,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,140.744,6,10.0572,COD
9952,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,149.38,2,8.69,COD
9951,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,143.89,1,14.7593,COD
7660,CA-2020-146493,01-06-2020,05-06-2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",140.9,5,25.872,COD
3689,CA-2020-140760,02-06-2020,05-06-2020,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),120.344,6,7.92,COD
1331,CA-2020-127705,02-06-2020,06-06-2020,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,95.97,1,-0.6435,COD
4769,CA-2020-158883,02-06-2020,03-06-2020,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,110.344,4,9.1872,COD
7733,CA-2020-143294,02-06-2020,08-06-2020,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,144.688,2,3.7408,COD
1332,CA-2020-127705,02-06-2020,06-06-2020,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,124.44,2,2.401,Online
3690,CA-2020-140760,02-06-2020,05-06-2020,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",146.92,5,15.921,Online
6485,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,111.66,6,36.1836,COD
9451,CA-2020-145506,03-06-2020,07-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,150.26,9,5.4504,Online
6483,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,153.4,2,-4.14,Online
6478,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,222.992,1,-2.5749,Online
6482,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,276.568,2,0.0,COD
6480,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,528.96,5,50.396,COD
6126,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,100.96,2,5.382,Online
6127,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,94.912,1,1.2714,Online
6479,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,101.552,3,5.4432,Online
6481,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",125.472,7,1.8354,COD
6476,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,93.554,3,-3.4914,COD
6477,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",111.2,2,0.585,COD
6486,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,139.36,4,22.2264,COD
205,CA-2020-126382,03-06-2020,07-06-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",137.168,7,9.6712,COD
6125,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,156.75,5,8.5025,Online
5875,CA-2020-133095,04-06-2020,04-06-2020,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,115.54,3,4.3884,COD
1270,CA-2020-100426,04-06-2020,08-06-2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",125.48,2,5.616,Online
2928,CA-2020-158106,04-06-2020,10-06-2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,118.64,3,2.5056,Online
3193,CA-2020-158953,04-06-2020,08-06-2020,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,115.37,7,-9.555,COD
1090,CA-2020-158407,04-06-2020,10-06-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,123.984,2,1.999,Online
8518,CA-2020-149720,04-06-2020,07-06-2020,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,133.336,6,-17.4432,COD
1091,CA-2020-158407,04-06-2020,10-06-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,161.984,2,25.1944,COD
8514,CA-2020-141614,05-06-2020,09-06-2020,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,118.736,4,7.2576,COD
3854,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",110.95,1,2.178,Online
3855,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,115.4,5,0.0,COD
9645,US-2020-107979,08-06-2020,13-06-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,127.544,7,12.3123,Online
668,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,413.576,3,28.6182,Online
262,US-2020-155299,08-06-2020,12-06-2020,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,99.624,2,-4.466,COD
4820,CA-2020-117436,08-06-2020,14-06-2020,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,96.36,2,5.0764,COD
7506,US-2020-106579,08-06-2020,13-06-2020,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",134.176,4,-18.8728,Online
7816,US-2020-109316,08-06-2020,10-06-2020,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,146.52,2,-3.504,Online
666,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,151.76,3,2.079,Online
9646,US-2020-107979,08-06-2020,13-06-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,151.168,2,-8.3524,COD
667,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,175.056,3,28.7064,COD
670,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,113.976,3,-14.3856,COD
8148,US-2020-146822,09-06-2020,14-06-2020,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,147.12,4,23.0864,COD
672,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",124.352,8,11.36,COD
5367,CA-2020-158071,10-06-2020,15-06-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",126.776,3,7.7679,COD
487,CA-2020-140963,10-06-2020,13-06-2020,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,318.96,5,17.4975,COD
7262,CA-2020-137001,10-06-2020,13-06-2020,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",113.7,7,4.116,Cards
5369,CA-2020-158071,10-06-2020,15-06-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,125.58,1,3.895,COD
5219,CA-2020-167080,10-06-2020,14-06-2020,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,102.4,5,4.2,COD
